,Date,Price,Signal1,Signal2,Signal3,Signal4,Signal5,Signal6,Signal7
258,20-11-2015,3551.589,2351.389,2394.2052,2101.251,1309.187,2349.247,4938.16,8956.5724
259,19-11-2015,3538.108,2324.308,2364.2019,2095.5798,1278.7213,2343.5928,4910.96,8968.9739
260,18-11-2015,3542.086,2341.886,2376.5184,2100.1579,1295.6057,2348.5568,4910.96,8955.0475
261,17-11-2015,3485.748,2271.948,2366.7876,2086.0054,1281.3053,2342.9077,4910.96,9018.1838
262,16-11-2015,3490.423,2290.223,2344.2966,2090.7144,1270.4202,2347.8666,4883.76,9002.282
263,13-11-2015,3439.168,2252.568,2323.2897,2084.3513,1260.7166,2352.8204,4883.76,9058.6591
264,12-11-2015,3478.149,2277.949,2322.693,2089.0535,1253.6956,2347.1764,4856.56,9005.3743
265,11-11-2015,3527.5,2313.7,2304.8073,2095.8212,1232.8757,2341.5375,4829.36,8949.5565
266,10-11-2015,3538.924,2338.724,2351.8548,2101.8749,1277.4905,2346.4862,4802.16,8895.42
267,09-11-2015,3533.586,2346.986,2360.62935,2104.6068,1265.6262,2351.4298,4802.16,8907.133
268,06-11-2015,3568.64,2395.64,2369.4039,2115.3576,1305.6238,2356.3666,4829.36,8865.9539
269,05-11-2015,3569.881,2383.281,2370.3984,2112.5985,1299.8795,2350.7328,4856.56,8883.6662
270,04-11-2015,3573.927,2373.727,2341.2672,2110.397,1270.0717,2345.1041,4856.56,8895.2925
271,03-11-2015,3586.643,2400.043,2356.8885,2116.7193,1289.6098,2350.0358,4856.56,8871.0743
272,02-11-2015,3576.885,2376.685,2334.0303,2111.774,1264.8051,2344.4122,4829.36,8876.6724
273,30-10-2015,3534.912,2321.112,2297.3715,2100.4112,1228.9691,2338.792,4829.36,8937.8061
274,29-10-2015,3551.997,2324.597,2286.4932,2100.8056,1213.7286,2333.1769,4802.16,8911.1297
275,28-10-2015,3553.595,2339.795,2296.8513,2104.9162,1229.0592,2338.1052,4774.96,8883.4333
276,27-10-2015,3512.013,2284.613,2307.699,2093.6146,1231.1859,2332.4952,4774.96,8922.4857
277,26-10-2015,3521.006,2280.006,2301.273,2092.3974,1219.5018,2326.8886,4774.96,8918.8698
278,23-10-2015,3527.755,2300.355,2307.3624,2097.5331,1231.4256,2331.8118,4774.96,8904.9621
279,22-10-2015,3489.267,2248.267,2284.4277,2086.8333,1206.5376,2326.212,4774.96,8956.4126
280,21-10-2015,3432.198,2177.598,2254.7916,2072.4105,1176.2844,2320.6156,4774.96,9029.5432
281,20-10-2015,3452.309,2211.309,2246.6979,2080.2118,1176.859,2325.5337,4802.16,9025.81
282,19-10-2015,3457.222,2229.822,2261.5542,2084.9752,1195.7936,2330.4467,4802.16,9009.7144
283,16-10-2015,3456.287,2215.287,2256.2757,2081.7707,1185.019,2324.8554,4802.16,9015.5335
284,15-10-2015,3440.562,2185.962,2197.1871,2075.6014,1131.1766,2326.9668,4829.36,9077.9677
285,14-10-2015,3390.208,2149.208,2205.8928,2069.2876,1145.188,2328.0225,4856.56,9136.9798
286,13-10-2015,3406.273,2178.873,2199.7728,2076.2848,1147.3317,2329.0782,4883.76,9104.24885
287,12-10-2015,3429.682,2215.882,2243.3778,2084.7576,1189.2877,2333.9759,4856.56,9071.5179
288,09-10-2015,3425.313,2197.913,2231.4897,2080.8595,1173.2159,2328.3948,4883.76,9100.8497
289,08-10-2015,3422.831,2181.831,2212.227,2077.3388,1151.2349,2322.8171,4883.76,9114.7217
290,07-10-2015,3392.911,2165.511,2210.7735,2075.1033,1157.1152,2327.7114,4910.96,9157.9884
291,06-10-2015,3365.864,2124.864,2189.2005,2066.6373,1133.2761,2322.1388,4910.96,9197.5219
292,05-10-2015,3377.985,2150.585,2127.8169,2072.8491,1091.1365,2327.0263,4938.16,9226.6021
293,02-10-2015,3317.312,2076.312,2142.8415,2057.6069,1096.6122,2321.4588,4938.16,9282.7956
294,01-10-2015,3270.494,2043.094,2157.606,2051.9408,1115.4805,2326.3412,4910.96,9301.4429
295,30-09-2015,3264.051,2050.251,2133.279,2054.4041,1103.0195,2331.2185,4938.16,9331.9137
296,29-09-2015,3202.953,1975.553,2111.0481,2039.0429,1078.633,2325.6561,4910.96,9388.8841
297,28-09-2015,3199.009,1958.009,2138.94,2035.2009,1094.4294,2320.0971,4910.96,9382.3238
298,25-09-2015,3283.278,2028.678,2087.3484,2049.1664,1046.4962,2314.5449,4883.76,9307.6581
299,24-09-2015,3284.808,2043.808,2096.6049,2053.2379,1060.9496,2319.4171,4883.76,9297.5244
300,23-09-2015,3295.892,2041.292,2101.1796,2052.4406,1058.0494,2313.8683,4883.76,9286.8212
301,22-09-2015,3302.658,2061.658,2062.5624,2057.5729,1034.1032,2318.7354,4910.96,9310.8609
302,21-09-2015,3343.849,2116.449,2024.6184,2069.6701,1010.6874,2323.5991,4910.96,9283.1934
303,18-09-2015,3328.651,2114.851,1979.1774,2070.3637,981.2485,2328.456,4910.96,9315.4645
304,17-09-2015,3383.34,2183.14,2023.2108,2085.2064,995.66875,2333.3095,4910.96,9235.8654
305,16-09-2015,3392.027,2178.227,2014.5663,2083.9416,1010.089,2327.7641,4910.96,9233.7931
306,15-09-2015,3362.753,2135.353,2007.2682,2074.9792,997.6535,2322.2255,4910.96,9269.0562
307,14-09-2015,3320.151,2106.351,2057.1615,2070.1087,1044.7333,2327.0739,4910.96,9283.921
308,11-09-2015,3333.785,2133.585,2120.5035,2076.6418,1102.6217,2331.9155,4910.96,9236.1697
309,10-09-2015,3318.893,2117.4265,2106.8559,2070.5864,1085.0964,2326.382,4910.96,9260.0105
310,09-09-2015,3301.468,2101.268,2101.5009,2070.8108,1087.8266,2331.2185,4883.76,9258.6811
311,08-09-2015,3347.997,2083.571,2166.2964,2084.0351,1146.9101,2336.0516,4883.76,9177.2494
312,04-09-2015,3266.074,2065.874,2158.4322,2064.3406,1134.0309,2330.5215,4883.76,9265.3825
313,03-09-2015,3316.921,2103.121,2077.5258,2071.6489,1062.4592,2324.9965,4856.56,9238.3338
314,02-09-2015,3313.062,2112.862,2070.7785,2074.629,1064.0657,2329.8245,4856.56,9241.1184
315,01-09-2015,3253.545,2039.745,2093.2389,2059.4684,1075.5458,2324.3029,4883.76,9309.5145
316,31-08-2015,3352.706,2152.506,2061.7974,2083.4435,1057.3031,2323.95695,4883.76,9221.0006
317,28-08-2015,3381.079,2167.279,2098.242,2086.2009,1080.0304,2323.611,4910.96,9194.8478
318,27-08-2015,3379.022,2178.822,2049.4197,2089.5533,1047.8052,2328.4288,4910.96,9215.8411
319,26-08-2015,3298.867,2085.067,2025.4599,2070.1597,1021.9635,2322.9174,4910.96,9309.9395
320,25-08-2015,3174.937,1974.737,2068.2999,2048.6037,1063.4435,2327.7301,4910.96,9409.2127
321,24-08-2015,3218.457,2031.857,2075.9499,2061.2517,1076.6253,2332.5377,4938.16,9374.7775
322,21-08-2015,3350.513,2152.999,2130.2802,2085.2149,1113.7652,2327.0314,4910.96,9202.3244
323,20-08-2015,3460.741,2274.141,2091.1734,2111.5411,1089.3328,2331.8339,4910.96,9106.4818
324,19-08-2015,3535.337,2335.137,2156.0454,2123.7964,1134.9693,2326.3327,4910.96,9003.3972
325,18-08-2015,3564.764,2378.164,2142.2601,2133.6156,1130.9114,2331.1301,4910.96,8976.2618
326,17-08-2015,3574.148,2373.948,2130.5709,2132.5327,1114.9382,2325.6323,4897.36,8957.9766
327,14-08-2015,3555.618,2341.818,2153.6127,2125.7259,1157.20105,2320.1413,4883.76,8967.9692
328,13-08-2015,3541.763,2341.563,2234.9628,2126.6762,1199.4639,2324.9336,4883.76,8938.4963
329,12-08-2015,3546.285,2332.485,2266.2513,2124.5954,1218.1078,2319.446,4883.76,8921.4147
330,11-08-2015,3542.919,2315.519,2250.8748,2120.8945,1199.1732,2313.9635,4883.76,8934.6186
331,10-08-2015,3577.106,2336.106,2289.5532,2124.9116,1223.7773,2308.4861,4883.76,8884.285
332,07-08-2015,3531.869,2304.469,2315.8845,2119.4053,1262.1633,2313.2733,4883.76,8906.4394
333,06-08-2015,3542.052,2301.052,2342.2158,2118.4907,1266.7159,2307.7993,4856.56,8875.0438
334,05-08-2015,3569.728,2315.128,2299.59,2121.1784,1225.8241,2302.33295,4829.36,8853.3416
335,04-08-2015,3558.644,2290.444,2297.2797,2115.8897,1217.4159,2296.8666,4829.36,8867.9769
336,03-08-2015,3566.668,2312.068,2311.5087,2121.3348,1235.9391,2301.6504,4829.36,8848.7159
337,31-07-2015,3576.528,2335.528,2281.9491,2127.1624,1219.1635,2306.4274,4829.36,8848.7771
338,30-07-2015,3584.671,2357.271,2263.8645,2132.6364,1211.6342,2311.1993,4829.36,8845.0286
339,29-07-2015,3584.569,2343.569,2230.8165,2129.6121,1178.4349,2305.7406,4802.16,8846.5875
340,28-07-2015,3558.525,2331.125,2295.5967,2128.0294,1237.7258,2310.5091,4802.16,8836.8941
341,27-07-2015,3514.988,2273.988,2334.1221,2116.0257,1262.2551,2305.0538,4802.16,8864.1757
342,24-07-2015,3535.405,2280.805,2279.5623,2117.2344,1211.6971,2299.6036,4802.16,8872.674
343,23-07-2015,3573.655,2332.655,2255.8932,2128.9372,1199.6526,2304.367,4829.36,8858.5708
344,22-07-2015,3594.055,2339.455,2232.0711,2130.1527,1173.8772,2298.9219,4829.36,8852.2128
345,21-07-2015,3602.657,2334.457,2283.8769,2128.9304,1209.1352,2293.4819,4856.56,8837.8529
346,20-07-2015,3618.076,2363.476,2286.0036,2135.9225,1217.9038,2298.2385,4856.56,8817.0398
347,17-07-2015,3615.288,2374.288,2319.6177,2139.144,1252.0925,2302.9917,4856.56,8799.0759
348,16-07-2015,3611.293,2356.693,2331.9342,2135.3139,1254.7887,2297.5551,4856.56,8799.9123
349,15-07-2015,3582.58,2314.38,2344.2507,2126.3549,1258.8959,2292.1236,4829.36,8807.6048
350,14-07-2015,3585.215,2303.415,2270.7036,2123.8984,1192.9563,2286.6972,4856.56,8860.3456
351,13-07-2015,3569.32,2301.12,2325.6153,2124.3914,1244.3609,2291.4453,4856.56,8845.0167
352,10-07-2015,3530.254,2248.454,2351.8089,2113.2666,1258.9775,2286.024,4856.56,8873.6787
353,09-07-2015,3487.227,2219.027,2326.9923,2108.1088,1245.9861,2290.767,4856.56,8924.4849
354,08-07-2015,3479.356,2224.756,2351.0133,2110.2559,1272.4534,2295.5049,4856.56,8916.194
355,07-07-2015,3538.278,2270.078,2339.9361,2119.5056,1256.9613,2290.087,4829.36,8848.126
356,06-07-2015,3516.892,2262.292,2349.5292,2118.8409,1271.7734,2294.8198,4829.36,8860.4153
357,02-07-2015,3530.526,2262.326,2336.4477,2118.6709,1254.6578,2289.407,4829.36,8855.6298
358,01-07-2015,3531.614,2277.014,2349.5751,2122.688,1272.3293,2294.1364,4802.16,8826.6992
359,30-06-2015,3507.287,2266.287,2346.6222,2119.5685,1277.0009,2298.859,4802.16,8848.0971
360,29-06-2015,3497.988,2243.388,2341.0224,2116.449,1265.9305,2293.4513,4774.96,8845.5726
361,26-06-2015,3572.533,2304.333,2281.1382,2129.0018,1210.9525,2288.047,4802.16,8820.0012
362,25-06-2015,3573.927,2292.127,2276.1657,2126.2869,1200.3819,2282.6495,4802.16,8823.5066
363,24-06-2015,3584.586,2316.386,2239.2162,2132.31,1177.539,2287.367,4774.96,8809.7621
364,23-06-2015,3611.14,2356.54,2288.1456,2141.66,1220.4028,2292.0794,4747.76,8739.9669
365,22-06-2015,3608.845,2367.845,2337.075,2144.9784,1257.0208,2296.7884,4747.76,8711.361
366,19-06-2015,3586.983,2359.583,2356.5366,2144.1998,1293.6388,2301.4923,4747.76,8719.1963
367,18-06-2015,3606.108,2392.308,2360.9124,2152.0011,1304.24,2306.1911,4720.56,8676.5127
368,17-06-2015,3570.748,2343.348,2383.281,2141.5886,1315.8102,2300.797,4706.96,8686.1772
369,16-06-2015,3563.693,2322.693,2375.2179,2137.1023,1302.7457,2295.4063,4693.36,8699.6395
370,15-06-2015,3543.531,2316.131,2388.0393,2136.6654,1320.1894,2300.1,4693.36,8709.0286
371,12-06-2015,3559.987,2318.987,2390.3037,2137.1108,1315.4872,2294.7161,4720.56,8710.8425
372,11-06-2015,3585.062,2357.662,2390.7015,2146.1718,1322.8737,2299.4047,4720.56,8681.1673
373,10-06-2015,3578.84,2365.04,2362.1058,2148.6589,1306.7713,2304.0882,4747.76,8714.2442
374,09-06-2015,3536.255,2336.055,2386.6623,2143.5011,1333.7282,2308.7683,4747.76,8740.1845
375,08-06-2015,3534.776,2320.976,2378.9205,2140.1793,1320.9187,2303.3878,4747.76,8747.9297
376,05-06-2015,3557.811,2357.611,2350.6767,2148.8187,1305.09,2308.0611,4747.76,8734.6136
377,04-06-2015,3562.928,2376.328,2367.9504,2153.6892,1326.1513,2312.731,4774.96,8733.4695
378,03-06-2015,3593.919,2393.719,2364.8445,2157.2116,1317.0954,2307.3556,4774.96,8706.4412
379,02-06-2015,3586.32,2372.52,2321.0253,2152.6063,1275.0255,2301.9836,4802.16,8755.4063
380,01-06-2015,3589.941,2389.741,2278.8432,2157.1657,1247.8765,2306.6484,4829.36,8785.566
381,29-05-2015,3582.563,2368.763,2287.7631,2152.6046,1248.5616,2301.2815,4856.56,8807.9108
382,28-05-2015,3605.343,2377.943,2283.0048,2154.41,1238.1542,2295.9197,4856.56,8789.9622
383,27-05-2015,3609.916,2368.916,2272.9833,2152.3751,1223.4764,2290.5613,4856.56,8792.8709
384,26-05-2015,3577.14,2322.54,2249.6508,2142.4454,1197.9968,2285.2097,4829.36,8822.8334
385,22-05-2015,3614.302,2346.102,2195.1522,2147.2989,1147.2195,2279.8615,4802.16,8798.5744
386,21-05-2015,3622.394,2340.594,2200.4307,2146.0103,1144.9466,2274.5184,4829.36,8807.3022
387,20-05-2015,3613.945,2345.745,2230.6788,2148.0214,1176.5411,2279.1781,4856.56,8813.1689
388,19-05-2015,3617.311,2362.711,2235.9267,2152.5332,1187.8478,2283.831,4856.56,8802.8176
389,18-05-2015,3619.64,2351.44,2224.5129,2150.0257,1176.25465,2278.493,4829.36,8791.7183
390,15-05-2015,3608.641,2354.041,2206.7649,2151.4928,1164.6615,2283.1425,4829.36,8807.36
391,14-05-2015,3605.87,2364.87,2191.6026,2154.7041,1159.3915,2287.7869,4802.16,8796.4783
392,13-05-2015,3567.416,2340.016,2211.6915,2150.3402,1182.7495,2292.4279,4829.36,8837.4381
393,12-05-2015,3568.504,2327.504,2147.9058,2147.5641,1124.3766,2287.0933,4829.36,8871.1593
394,11-05-2015,3579.061,2324.461,2096.5896,2146.8025,1076.1204,2281.7638,4856.56,8906.1402
395,08-05-2015,3597.37,2329.17,2081.6109,2147.6882,1057.3813,2276.4377,4856.56,8897.9581
396,07-05-2015,3549.6,2295,2035.8027,2141.3251,1027.1825,2281.0736,4856.56,8964.7358
397,06-05-2015,3536.255,2268.055,2023.0731,2135.4771,1010.2607,2275.7526,4883.76,9004.1027
398,05-05-2015,3552.082,2297.482,2108.0952,2142.6375,1086.4003,2280.3817,4856.56,8923.7437
399,04-05-2015,3594.633,2326.433,2100.2922,2148.6946,1073.4888,2275.0658,4856.56,8887.685
400,01-05-2015,3584.093,2329.493,2119.4478,2150.245,1096.0971,2279.6915,4856.56,8884.1762
401,30-04-2015,3545.367,2304.367,2134.7172,2145.7825,1115.5485,2284.3121,4883.76,8927.8203
402,29-04-2015,3581.645,2327.045,2162.6091,2150.5136,1131.6696,2279.0013,4883.76,8879.8004
403,28-04-2015,3595.092,2354.092,2158.1109,2157.1793,1135.0492,2283.6168,4856.56,8847.3457
404,27-04-2015,3585.164,2330.564,2198.151,2152.0555,1140.7595,2278.3094,4856.56,8839.286
405,24-04-2015,3600.073,2331.873,2196.7893,2152.2374,1143.61465,2273.0071,4829.36,8810.5509
406,23-04-2015,3591.981,2337.381,2179.6227,2154.3046,1146.4698,2277.6175,4829.36,8823.119
407,22-04-2015,3583.532,2315.332,2132.1009,2149.4936,1101.2328,2272.3203,4829.36,8858.4246
408,21-04-2015,3565.393,2310.793,2153.5515,2149.4069,1125.7298,2276.9256,4829.36,8861.2602
409,20-04-2015,3570.68,2302.48,2130.9687,2147.5335,1100.7806,2271.6335,4829.36,8870.0696
410,17-04-2015,3538.006,2256.206,2106.1062,2137.5273,1073.9733,2266.3448,4829.36,8918.0317
411,16-04-2015,3578.483,2283.083,2138.8023,2143.1934,1094.0316,2261.0612,4856.56,8880.2492
412,15-04-2015,3581.271,2272.271,2055.8916,2140.7862,1019.9405,2255.781,4856.56,8922.6591
413,14-04-2015,3562.928,2240.328,2092.4739,2133.8451,1043.1659,2250.5059,4856.56,8924.6855
414,13-04-2015,3557.131,2248.131,2098.1808,2136.3951,1034.43895,2255.1078,4883.76,8940.2609
415,10-04-2015,3573.502,2278.102,2053.7955,2143.7034,1025.712,2259.7029,4910.96,8959.5219
416,09-04-2015,3555.006,2273.206,2152.2204,2143.5232,1086.99445,2264.2946,4883.76,8905.909
417,08-04-2015,3539.23,2271.03,2186.9361,2143.9227,1148.2769,2268.8812,4883.76,8899.432
418,07-04-2015,3529.761,2275.161,2194.2648,2145.6771,1161.2921,2273.4627,4856.56,8883.792
419,06-04-2015,3537.054,2268.854,2112.9453,2144.2372,1088.4403,2268.191,4856.56,8921.0917
420,02-04-2015,3513.832,2259.232,2010.5883,2143.0268,1012.0168,2272.7691,4829.36,8976.0799
421,01-04-2015,3501.473,2260.473,2058.9363,2144.1505,1058.4642,2277.3404,4829.36,8959.1156
422,31-03-2015,3515.413,2288.013,2186.9667,2150.942,1169.9094,2281.9083,4802.16,8857.4471
423,30-03-2015,3546.608,2332.808,2295.3519,2161.4582,1265.3576,2286.4711,4802.16,8765.6216
424,27-03-2015,3503.734,2303.534,2371.6683,2155.9978,1334.6683,2291.0288,4802.16,8764.4503
425,26-03-2015,3495.455,2308.855,2389.13325,2157.9987,1370.829,2295.5814,4774.96,8732.7759
426,25-03-2015,3503.785,2303.585,2406.5982,2156.7832,1363.6941,2290.3148,4747.76,8710.2186
427,24-03-2015,3555.55,2341.75,2380.7412,2164.9568,1336.0589,2285.0533,4720.56,8657.3214
428,23-03-2015,3577.514,2377.314,2377.4517,2173.4993,1340.4364,2289.6008,4720.56,8632.6748
429,20-03-2015,3583.77,2369.97,2372.3415,2171.8469,1329.7264,2284.3444,4720.56,8631.4899
430,19-03-2015,3551.759,2324.359,2360.1321,2161.9138,1313.2194,2279.0914,4720.56,8672.2848
431,18-03-2015,3569.15,2355.35,2400.0804,2169.472,1352.9008,2283.6355,4720.56,8629.6148
432,17-03-2015,3526.276,2326.076,2368.5471,2163.9759,1334.2127,2288.1728,4720.56,8684.5843
433,16-03-2015,3538.023,2324.223,2368.5318,2163.5118,1327.6626,2282.9249,4720.56,8675.2513
434,13-03-2015,3490.78,2290.58,2402.6202,2157.0569,1362.5704,2287.4588,4720.56,8700.2328
435,12-03-2015,3512.115,2292.994,2401.8246,2165.4719,1368.9862,2291.9876,4706.96,8657.9079
436,11-03-2015,3468.408,2295.408,2418.2262,2159.7701,1389.4525,2296.513,4693.36,8688.5963
437,10-03-2015,3475.072,2288.472,2417.9202,2158.1993,1382.6695,2291.2685,4693.36,8684.4789
438,09-03-2015,3535.031,2362.031,2434.4289,2175.014,1403.2293,2295.7888,4693.36,8611.4248
439,06-03-2015,3521.142,2334.542,2425.1571,2168.9841,1379.5738,2290.5494,4666.16,8615.5728
440,05-03-2015,3571.768,2371.568,2392.5375,2176.9877,1355.9183,2285.3151,4666.16,8584.5087
441,04-03-2015,3567.501,2380.901,2362.5342,2179.8522,1338.4491,2289.8286,4666.16,8600.1878
442,03-03-2015,3583.226,2410.226,2390.0895,2187.0704,1368.0444,2289.46905,4666.16,8565.535
443,02-03-2015,3599.563,2412.963,2415.3345,2187.6263,1382.1561,2289.1095,4666.16,8538.2687
444,27-02-2015,3577.65,2377.45,2424.5145,2179.8454,1383.1319,2283.8837,4666.16,8557.7184
445,26-02-2015,3588.258,2401.658,2441.4363,2185.9552,1404.0436,2288.3887,4666.16,8534.7667
446,25-02-2015,3593.562,2420.562,2464.4934,2190.9073,1429.9771,2292.8886,4666.16,8511.815
447,24-02-2015,3596.316,2409.716,2452.8042,2188.5052,1413.8849,2287.6679,4666.16,8517.6188
448,23-02-2015,3586.422,2386.222,2440.0287,2183.3423,1396.8985,2282.4506,4638.96,8519.6554
449,20-02-2015,3587.51,2373.71,2405.007,2180.5747,1361.7017,2277.2401,4638.96,8539.5216
450,19-02-2015,3565.665,2365.465,2416.5585,2179.5955,1378.224,2281.7349,4611.76,8533.8249
451,18-02-2015,3569.456,2382.856,2411.433,2184.2178,1381.0936,2286.2263,4611.76,8528.3441
452,17-02-2015,3570.578,2397.578,2385.4536,2188.257,1366.8867,2290.7109,4611.76,8536.6248
453,13-02-2015,3564.883,2405.483,2355.9093,2190.8036,1349.7541,2295.1921,4584.56,8536.6401
454,12-02-2015,3550.416,2377.416,2339.6454,2184.6275,1329.8913,2289.985,4611.76,8579.1809
455,11-02-2015,3516.501,2357.101,2401.8552,2180.9861,1387.9123,2294.4611,4611.76,8575.5582
456,10-02-2015,3516.603,2343.603,2373.4278,2177.9958,1358.0858,2289.2591,4611.76,8593.0121
457,09-02-2015,3479.458,2292.858,2376.5184,2166.8336,1354.0806,2284.0605,4611.76,8599.62935
458,06-02-2015,3494.299,2321.299,2366.06085,2173.8767,1369.469,2288.5315,4611.76,8606.2466
459,05-02-2015,3506.284,2309.433,2355.6033,2173.4942,1337.4631,2283.338,4611.76,8613.2744
460,04-02-2015,3470.567,2297.567,2356.4142,2169.4312,1345.1879,2287.8039,4611.76,8644.1685
461,03-02-2015,3485.051,2298.451,2414.3247,2169.5995,1386.1273,2282.6155,4598.16,8584.0854
462,02-02-2015,3435.445,2262.445,2424.7593,2162.4714,1401.7486,2287.078,4584.56,8623.6869
463,30-01-2015,3391.483,2232.083,2443.5324,2156.5758,1424.2124,2291.5354,4584.56,8653.1632
464,29-01-2015,3436.125,2263.125,2458.251,2163.3809,1429.7544,2286.3487,4557.36,8585.9962
465,28-01-2015,3403.672,2217.072,2438.20035,2153.2098,1414.0005,2281.1688,4584.56,8643.8591
466,27-01-2015,3450.235,2250.035,2418.1497,2160.4484,1383.7966,2275.9923,4557.36,8598.1835
467,26-01-2015,3497.053,2310.453,2444.5422,2174.555,1412.5198,2280.4463,4584.56,8549.7505
468,23-01-2015,3488.094,2315.094,2421.8982,2176.3638,1401.0074,2284.8935,4557.36,8549.4768
469,22-01-2015,3507.355,2347.955,2424.7287,2184.4014,1410.3982,2289.3373,4557.36,8524.2743
470,21-01-2015,3454.604,2281.604,2397.4029,2169.7372,1381.4336,2284.1642,4530.16,8577.1443
471,20-01-2015,3438.335,2251.735,2403.0333,2163.1242,1379.5211,2278.9979,4530.16,8592.769
472,16-01-2015,3433.014,2260.014,2434.7808,2165.7269,1412.6541,2283.4366,4530.16,8576.5357
473,15-01-2015,3387.539,2200.939,2420.001,2152.6471,1393.9864,2278.2737,4557.36,8649.379
474,14-01-2015,3419.159,2218.959,2372.4945,2156.6183,1348.4349,2273.1159,4557.36,8645.8413
475,13-01-2015,3439.151,2252.551,2380.3434,2164.8225,1361.9448,2277.5495,4557.36,8617.2065
476,12-01-2015,3448.042,2275.042,2410.2549,2170.5719,1393.5801,2281.978,4584.56,8604.7098
477,09-01-2015,3476.177,2289.577,2405.6802,2173.7883,1383.2883,2276.8236,4584.56,8581.4453
478,08-01-2015,3505.638,2305.438,2424.3921,2177.3039,1392.13,2271.6743,4584.56,8544.2221
479,07-01-2015,3444.03,2257.43,2422.602,2167.4235,1401.1213,2276.0994,4557.36,8583.1419
480,06-01-2015,3404.437,2204.237,2420.8119,2155.6153,1389.7211,2270.9535,4584.56,8645.3347
481,05-01-2015,3434.986,2248.386,2423.3517,2166.174,1398.8773,2275.3735,4584.56,8608.9887
482,02-01-2015,3498.94,2298.74,2434.6737,2177.3634,1401.6534,2270.2327,4611.76,8558.2556
483,31-12-2014,3500.13,2313.53,2421.98235,2181.4145,1419.6547,2274.6476,4611.76,8545.4019
484,30-12-2014,3536.595,2336.395,2409.291,2186.5111,1381.3163,2269.5119,4584.56,8516.2877
485,29-12-2014,3553.969,2340.169,2433.5568,2187.3662,1394.7412,2264.3813,4584.56,8487.1735
486,26-12-2014,3550.909,2350.709,2450.0196,2190.4772,1415.352,2268.7911,4584.56,8476.8239
487,24-12-2014,3539.196,2325.396,2433.2355,2184.8604,1395.0132,2263.6639,4611.76,8517.0799
488,23-12-2014,3539.689,2339.489,2445.4449,2188.7619,1412.1288,2268.0669,4611.76,8505.4893
489,22-12-2014,3533.518,2346.918,2456.721,2191.1759,1428.4777,2272.4699,4611.76,8501.0642
490,19-12-2014,3520.105,2319.905,2450.5245,2185.1749,1406.2468,2267.3461,4611.76,8527.2952
491,18-12-2014,3504.091,2317.491,2444.328,2185.3891,1418.8183,2271.7423,4611.76,8585.60945
492,17-12-2014,3421.913,2248.913,2418.8994,2170.8269,1404.9531,2276.1334,4638.96,8643.9237
493,16-12-2014,3353.658,2194.258,2429.0586,2159.3553,1420.3857,2280.5211,4666.16,8719.1878
494,15-12-2014,3382.371,2236.571,2447.7399,2169.5434,1442.8376,2284.902,4638.96,8658.7936
495,12-12-2014,3403.961,2271.761,2473.398,2178.1454,1471.0406,2289.2795,4638.96,8618.6702
496,11-12-2014,3460.061,2341.461,2439.585,2194.4722,1450.2615,2293.6519,4611.76,8559.7363
497,10-12-2014,3444.438,2339.438,2436.7545,2194.7561,1454.9977,2298.0209,4638.96,8589.4948
498,09-12-2014,3501.694,2383.094,2441.8188,2204.56,1452.6398,2292.9022,4666.16,8548.8257
